3380128,519,298,9/16/19 17:30,240,0,3/17/17 4:15
31123,520,1227,9/15/19 3:32,240,0,8/19/17 4:02
3291128,522,69,9/13/19 13:15,240,0,6/30/17 4:03
94151128,525,58,9/15/19 3:32,240,0,5/25/17 3:05
17192128,525,0,7/29/19 15:45,240,0,5/25/17 3:05
3365128,525,34,9/7/19 3:31,240,0,5/25/17 3:05
3363079,529,0,8/28/19 20:45,240,0,11/3/18 4:15
3361128,605,387,9/11/19 7:30,240,0,6/1/15 21:18
31128,608,1591,9/16/19 18:30,240,0,6/1/15 21:11
94151128,608,1987,9/16/19 17:00,240,0,10/28/15 3:24
2988124,801,169,9/16/19 16:00,240,0,6/1/15 21:19
94151128,802,0,9/16/19 15:45,240,0,6/1/15 21:27
182427173,904,1089,9/15/19 6:17,240,0,12/2/16 3:22
33123,905,156,9/16/19 13:30,240,0,6/1/15 22:26
8155122,912,0,6/11/19 7:00,240,0,6/1/15 22:33
14356128,920,0,6/22/19 14:00,240,0,6/1/15 22:41
18724127,928,1,9/15/19 3:47,240,0,7/20/16 5:01
3361127,1108,0,9/13/19 19:15,238,0,6/2/15 0:54
17192122,502,948,9/16/19 16:00,238,0,6/1/15 20:29
31128,402,336,9/17/19 3:01,233,0,6/1/15 20:27
105911127,909,46,9/16/19 16:00,233,0,6/1/15 21:53
110892750,926,0,8/15/19 15:30,233,0,10/2/15 5:00
3283124,302,1302,9/17/19 3:01,232,0,6/1/15 20:03
110903050,501,0,7/1/19 16:18,232,0,6/1/15 20:39
174185122,1127,0,9/14/19 12:45,231,0,4/12/19 4:15
60170187,101,813,9/17/19 2:45,230,0,6/1/15 19:32
3380128,1127,0,9/13/19 4:16,230,0,4/12/19 4:15
3291163,1606,1390,9/16/19 19:30,230,0,5/18/16 6:16
94151123,501,424,9/16/19 21:15,230,0,6/1/15 20:38
3283123,514,1194,9/14/19 3:31,230,0,8/25/17 4:04
3376127,519,342,9/16/19 4:15,229,0,3/17/17 4:15
2196233,926,0,9/6/19 8:30,229,0,1/26/17 3:31
3361127,1105,262,9/17/19 0:30,228,0,6/1/15 23:58
133453750,1108,116,9/16/19 19:30,228,0,6/1/15 23:58
149900233,501,0,7/9/19 15:05,228,0,8/1/15 4:30
31124,401,9644,9/17/19 3:01,225,0,6/1/15 20:43
9931131,802,202,9/16/19 16:30,225,0,3/24/18 3:15
110892750,1104,145,9/16/19 16:30,221,0,6/2/15 0:13
3875010,1119,50,9/16/19 15:00,221,0,3/23/17 3:47
138984920,501,0,7/9/19 12:29,221,0,6/1/15 20:39
2403750,501,357,9/17/19 3:01,221,0,6/1/15 20:39
3361128,1104,164,9/16/19 21:30,220,0,6/2/15 0:12
3237920,501,0,7/17/19 3:15,220,0,6/1/15 20:37
182427173,205,3956,9/16/19 3:01,219,0,4/26/17 2:48
3291128,506,829,9/16/19 18:15,218,0,6/1/15 20:59
3361128,1406,0,9/13/19 18:30,217,0,6/2/15 0:57
3361128,1502,3410,9/16/19 13:45,217,0,6/2/15 2:08
38682128,1602,0,7/26/19 4:30,217,0,6/2/15 2:14
89729122,1608,554,9/16/19 16:00,217,0,11/10/17 4:16
94151135,703,97,9/16/19 13:15,217,0,6/1/15 21:43
89782814,926,0,9/16/19 18:30,217,0,10/1/15 5:00
3362128,926,538,9/16/19 4:46,217,0,10/7/15 5:01
